trial,sigma,success,steps,final_confidence,rcp,R,T
45,1187,1.1,0.91,1,10,0.9991,360.00,4,3,0.2
46,1188,1.1,0.91,1,12,0.9992,432.00,4,3,0.2
47,1189,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
48,1190,1.1,0.91,1,13,0.9995,468.00,4,3,0.2
49,1191,1.1,0.91,1,12,0.9993,432.00,4,3,0.2
50,1192,1.1,0.91,1,12,0.9995,432.00,4,3,0.2
51,1193,1.1,0.91,1,11,0.9992,396.00,4,3,0.2
52,1194,1.1,0.91,1,12,0.9991,432.00,4,3,0.2
53,1195,1.1,0.91,1,12,0.9991,432.00,4,3,0.2
54,1196,1.1,0.91,1,12,0.9994,432.00,4,3,0.2
55,1197,1.1,0.91,1,10,0.9991,360.00,4,3,0.2
56,1198,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
57,1199,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
58,1200,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
59,1201,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
60,1202,1.1,0.91,1,11,0.9992,396.00,4,3,0.2
61,1203,1.1,0.91,1,11,0.9994,396.00,4,3,0.2
62,1204,1.1,0.91,1,12,0.9991,432.00,4,3,0.2
63,1205,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
64,1206,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
65,1207,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
66,1208,1.1,0.91,1,10,0.9991,360.00,4,3,0.2
67,1209,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
68,1210,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
69,1211,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
70,1212,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
71,1213,1.1,0.91,1,11,0.9994,396.00,4,3,0.2
72,1214,1.1,0.91,1,12,0.9995,432.00,4,3,0.2
73,1215,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
74,1216,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
75,1217,1.1,0.91,1,13,0.9993,468.00,4,3,0.2
76,1218,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
77,1219,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
78,1220,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
79,1221,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
80,1222,1.1,0.91,1,13,0.9995,468.00,4,3,0.2
81,1223,1.1,0.91,1,11,0.9990,396.00,4,3,0.2
82,1224,1.1,0.91,1,11,0.9994,396.00,4,3,0.2
83,1225,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
84,1226,1.1,0.91,1,11,0.9992,396.00,4,3,0.2
85,1227,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
86,1228,1.1,0.91,1,11,0.9994,396.00,4,3,0.2
87,1229,1.1,0.91,1,12,0.9991,432.00,4,3,0.2
88,1230,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
89,1231,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
90,1232,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
91,1233,1.1,0.91,1,10,0.9991,360.00,4,3,0.2
92,1234,1.1,0.91,1,12,0.9991,432.00,4,3,0.2
93,1235,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
94,1236,1.1,0.91,1,10,0.9991,360.00,4,3,0.2
95,1237,1.1,0.91,1,20,0.9994,720.00,4,3,0.2
96,1238,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
97,1239,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
98,1240,1.1,0.91,1,11,0.9993,396.00,4,3,0.2
99,1241,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
100,1242,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
101,1243,1.1,0.91,1,11,0.9993,396.00,4,3,0.2
102,1244,1.1,0.91,1,12,0.9994,432.00,4,3,0.2
103,1245,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
104,1246,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
105,1247,1.1,0.91,1,11,0.9990,396.00,4,3,0.2
106,1248,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
107,1249,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
108,1250,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
109,1251,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
110,1252,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
111,1253,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
112,1254,1.1,0.91,1,11,0.9990,396.00,4,3,0.2
113,1255,1.1,0.91,1,10,0.9991,360.00,4,3,0.2
114,1256,1.1,0.91,1,13,0.9995,468.00,4,3,0.2
115,1257,1.1,0.91,1,13,0.9992,468.00,4,3,0.2
116,1258,1.1,0.91,1,12,0.9995,432.00,4,3,0.2
117,1259,1.1,0.91,1,12,0.9993,432.00,4,3,0.2
118,1260,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
119,1261,1.1,0.91,1,13,0.9995,468.00,4,3,0.2
120,1262,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
121,1263,1.1,0.91,1,12,0.9991,432.00,4,3,0.2
122,1264,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
123,1265,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
124,1266,1.1,0.91,1,11,0.9994,396.00,4,3,0.2
125,1267,1.1,0.91,1,11,0.9990,396.00,4,3,0.2
126,1268,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
127,1269,1.1,0.91,1,14,0.9991,504.00,4,3,0.2
128,1270,1.1,0.91,1,10,0.9987,360.00,4,3,0.2
129,1271,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
130,1272,1.1,0.91,1,12,0.9994,432.00,4,3,0.2
131,1273,1.1,0.91,1,16,0.9992,576.00,4,3,0.2
132,1274,1.1,0.91,1,10,0.9991,360.00,4,3,0.2
133,1275,1.1,0.91,1,12,0.9995,432.00,4,3,0.2
134,1276,1.1,0.91,1,11,0.9992,396.00,4,3,0.2
135,1277,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
136,1278,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
137,1279,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
138,1280,1.1,0.91,1,12,0.9994,432.00,4,3,0.2
139,1281,1.1,0.91,1,11,0.9994,396.00,4,3,0.2
140,1282,1.1,0.91,1,11,0.9994,396.00,4,3,0.2
141,1283,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
142,1284,1.1,0.91,1,12,0.9991,432.00,4,3,0.2
143,1285,1.1,0.91,1,10,0.9991,360.00,4,3,0.2
144,1286,1.1,0.91,1,17,0.9991,612.00,4,3,0.2
145,1287,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
146,1288,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
147,1289,1.1,0.91,1,15,0.9994,540.00,4,3,0.2
148,1290,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
149,1291,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
150,1292,1.1,0.91,1,11,0.9994,396.00,4,3,0.2
151,1293,1.1,0.91,1,12,0.9993,432.00,4,3,0.2
152,1294,1.1,0.91,1,11,0.9993,396.00,4,3,0.2
153,1295,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
154,1296,1.1,0.91,1,11,0.9990,396.00,4,3,0.2
155,1297,1.1,0.91,1,11,0.9992,396.00,4,3,0.2
156,1298,1.1,0.91,1,12,0.9991,432.00,4,3,0.2
157,1299,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
158,1300,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
159,1301,1.1,0.91,1,11,0.9993,396.00,4,3,0.2
160,1302,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
161,1303,1.1,0.91,1,11,0.9993,396.00,4,3,0.2
162,1304,1.1,0.91,1,11,0.9993,396.00,4,3,0.2
163,1305,1.1,0.91,1,11,0.9993,396.00,4,3,0.2
164,1306,1.1,0.91,1,14,0.9990,504.00,4,3,0.2
165,1307,1.1,0.91,1,11,0.9990,396.00,4,3,0.2
166,1308,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
167,1309,1.1,0.91,1,18,0.9990,648.00,4,3,0.2
168,1310,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
169,1311,1.1,0.91,1,12,0.9993,432.00,4,3,0.2
170,1312,1.1,0.91,1,12,0.9992,432.00,4,3,0.2
171,1313,1.1,0.91,1,11,0.9995,396.00,4,3,0.2
172,1314,1.1,0.91,1,10,0.9990,360.00,4,3,0.2
173,1315,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
174,1316,1.1,0.91,1,11,0.9992,396.00,4,3,0.2
175,1317,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
176,1318,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
177,1319,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
178,1320,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
179,1321,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
180,1322,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
181,1323,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
182,1324,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
183,1325,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
184,1326,1.1,0.91,1,12,0.9995,432.00,4,3,0.2
185,1327,1.1,0.91,1,12,0.9993,432.00,4,3,0.2
186,1328,1.1,0.91,1,19,0.9994,684.00,4,3,0.2
187,1329,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
188,1330,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
189,1331,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
190,1332,1.1,0.91,1,11,0.9992,396.00,4,3,0.2
191,1333,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
192,1334,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
193,1335,1.1,0.91,1,11,0.9992,396.00,4,3,0.2
194,1336,1.1,0.91,1,11,0.9991,396.00,4,3,0.2
195,1337,1.1,0.91,1,12,0.9995,432.00,4,3,0.2
196,1338,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
197,1339,1.1,0.91,1,20,0.9993,720.00,4,3,0.2
198,1340,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
199,1341,1.1,0.91,1,10,0.9992,360.00,4,3,0.2
0,1242,1.2,0.83,1,12,0.9990,432.00,4,3,0.2
1,1243,1.2,0.83,1,11,0.9993,396.00,4,3,0.2
2,1244,1.2,0.83,1,12,0.9993,432.00,4,3,0.2
3,1245,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
4,1246,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
5,1247,1.2,0.83,1,12,0.9994,432.00,4,3,0.2
6,1248,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
7,1249,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
8,1250,1.2,0.83,1,10,0.9991,360.00,4,3,0.2
9,1251,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
10,1252,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
11,1253,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
12,1254,1.2,0.83,1,12,0.9995,432.00,4,3,0.2
13,1255,1.2,0.83,1,10,0.9990,360.00,4,3,0.2
14,1256,1.2,0.83,1,15,0.9993,540.00,4,3,0.2
15,1257,1.2,0.83,1,14,0.9994,504.00,4,3,0.2
16,1258,1.2,0.83,1,12,0.9992,432.00,4,3,0.2
17,1259,1.2,0.83,1,12,0.9993,432.00,4,3,0.2
18,1260,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
19,1261,1.2,0.83,1,13,0.9994,468.00,4,3,0.2
20,1262,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
21,1263,1.2,0.83,1,12,0.9990,432.00,4,3,0.2
22,1264,1.2,0.83,1,12,0.9995,432.00,4,3,0.2
23,1265,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
24,1266,1.2,0.83,1,11,0.9994,396.00,4,3,0.2
25,1267,1.2,0.83,1,12,0.9994,432.00,4,3,0.2
26,1268,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
27,1269,1.2,0.83,1,17,0.9994,612.00,4,3,0.2
28,1270,1.2,0.83,1,12,0.9992,432.00,4,3,0.2
29,1271,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
30,1272,1.2,0.83,1,12,0.9993,432.00,4,3,0.2
31,1273,1.2,0.83,1,17,0.9990,612.00,4,3,0.2
32,1274,1.2,0.83,1,10,0.9991,360.00,4,3,0.2
33,1275,1.2,0.83,1,12,0.9993,432.00,4,3,0.2
34,1276,1.2,0.83,1,11,0.9992,396.00,4,3,0.2
35,1277,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
36,1278,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
37,1279,1.2,0.83,1,10,0.9991,360.00,4,3,0.2
38,1280,1.2,0.83,1,12,0.9993,432.00,4,3,0.2
39,1281,1.2,0.83,1,11,0.9995,396.00,4,3,0.2
40,1282,1.2,0.83,1,11,0.9994,396.00,4,3,0.2
41,1283,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
42,1284,1.2,0.83,1,13,0.9995,468.00,4,3,0.2
43,1285,1.2,0.83,1,10,0.9991,360.00,4,3,0.2
44,1286,1.2,0.83,1,17,0.9990,612.00,4,3,0.2
45,1287,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
46,1288,1.2,0.83,1,10,0.9991,360.00,4,3,0.2
47,1289,1.2,0.83,1,17,0.9992,612.00,4,3,0.2
48,1290,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
49,1291,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
50,1292,1.2,0.83,1,12,0.9995,432.00,4,3,0.2
51,1293,1.2,0.83,1,14,0.9994,504.00,4,3,0.2
52,1294,1.2,0.83,1,11,0.9993,396.00,4,3,0.2
53,1295,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
54,1296,1.2,0.83,1,11,0.9987,396.00,4,3,0.2
55,1297,1.2,0.83,1,11,0.9992,396.00,4,3,0.2
56,1298,1.2,0.83,1,12,0.9990,432.00,4,3,0.2
57,1299,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
58,1300,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
59,1301,1.2,0.83,1,11,0.9993,396.00,4,3,0.2
60,1302,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
61,1303,1.2,0.83,1,11,0.9993,396.00,4,3,0.2
62,1304,1.2,0.83,1,11,0.9992,396.00,4,3,0.2
63,1305,1.2,0.83,1,11,0.9993,396.00,4,3,0.2
64,1306,1.2,0.83,1,17,0.9993,612.00,4,3,0.2
65,1307,1.2,0.83,1,12,0.9995,432.00,4,3,0.2
66,1308,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
67,1309,1.2,0.83,1,18,0.9990,648.00,4,3,0.2
68,1310,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
69,1311,1.2,0.83,1,12,0.9992,432.00,4,3,0.2
70,1312,1.2,0.83,1,12,0.9993,432.00,4,3,0.2
71,1313,1.2,0.83,1,11,0.9994,396.00,4,3,0.2
72,1314,1.2,0.83,1,11,0.9994,396.00,4,3,0.2
73,1315,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
74,1316,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
75,1317,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
76,1318,1.2,0.83,1,13,0.9993,468.00,4,3,0.2
77,1319,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
78,1320,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
79,1321,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
80,1322,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
81,1323,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
82,1324,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
83,1325,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
84,1326,1.2,0.83,1,12,0.9992,432.00,4,3,0.2
85,1327,1.2,0.83,1,12,0.9992,432.00,4,3,0.2
86,1328,1.2,0.83,1,20,0.9990,720.00,4,3,0.2
87,1329,1.2,0.83,1,11,0.9992,396.00,4,3,0.2
88,1330,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
89,1331,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
90,1332,1.2,0.83,1,11,0.9992,396.00,4,3,0.2
91,1333,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
92,1334,1.2,0.83,1,11,0.9990,396.00,4,3,0.2
93,1335,1.2,0.83,1,11,0.9992,396.00,4,3,0.2
94,1336,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
95,1337,1.2,0.83,1,13,0.9990,468.00,4,3,0.2
96,1338,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
97,1339,1.2,0.83,1,20,0.9990,720.00,4,3,0.2
98,1340,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
99,1341,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
100,1342,1.2,0.83,1,21,0.9987,756.00,4,3,0.2
101,1343,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
102,1344,1.2,0.83,1,12,0.9992,432.00,4,3,0.2
103,1345,1.2,0.83,1,11,0.9993,396.00,4,3,0.2
104,1346,1.2,0.83,1,12,0.9994,432.00,4,3,0.2
105,1347,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
106,1348,1.2,0.83,1,16,0.9993,576.00,4,3,0.2
107,1349,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
108,1350,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
109,1351,1.2,0.83,1,18,0.9994,648.00,4,3,0.2
110,1352,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
111,1353,1.2,0.83,1,12,0.9993,432.00,4,3,0.2
112,1354,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
113,1355,1.2,0.83,1,12,0.9991,432.00,4,3,0.2
114,1356,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
115,1357,1.2,0.83,1,15,0.9992,540.00,4,3,0.2
116,1358,1.2,0.83,1,12,0.9992,432.00,4,3,0.2
117,1359,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
118,1360,1.2,0.83,1,11,0.9992,396.00,4,3,0.2
119,1361,1.2,0.83,1,11,0.9904,396.00,4,3,0.2
120,1362,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
121,1363,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
122,1364,1.2,0.83,1,12,0.9991,432.00,4,3,0.2
123,1365,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
124,1366,1.2,0.83,1,11,0.9994,396.00,4,3,0.2
125,1367,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
126,1368,1.2,0.83,1,12,0.9994,432.00,4,3,0.2
127,1369,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
128,1370,1.2,0.83,1,17,0.9991,612.00,4,3,0.2
129,1371,1.2,0.83,1,11,0.9994,396.00,4,3,0.2
130,1372,1.2,0.83,1,12,0.9992,432.00,4,3,0.2
131,1373,1.2,0.83,1,11,0.9992,396.00,4,3,0.2
132,1374,1.2,0.83,1,18,0.9994,648.00,4,3,0.2
133,1375,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
134,1376,1.2,0.83,1,11,0.9992,396.00,4,3,0.2
135,1377,1.2,0.83,1,12,0.9994,432.00,4,3,0.2
136,1378,1.2,0.83,1,12,0.9991,432.00,4,3,0.2
137,1379,1.2,0.83,1,10,0.9990,360.00,4,3,0.2
138,1380,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
139,1381,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
140,1382,1.2,0.83,1,10,0.9991,360.00,4,3,0.2
141,1383,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
142,1384,1.2,0.83,1,11,0.9992,396.00,4,3,0.2
143,1385,1.2,0.83,1,12,0.9993,432.00,4,3,0.2
144,1386,1.2,0.83,1,18,0.9993,648.00,4,3,0.2
145,1387,1.2,0.83,1,12,0.9993,432.00,4,3,0.2
146,1388,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
147,1389,1.2,0.83,1,16,0.9991,576.00,4,3,0.2
148,1390,1.2,0.83,1,10,0.9991,360.00,4,3,0.2
149,1391,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
150,1392,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
151,1393,1.2,0.83,1,12,0.9993,432.00,4,3,0.2
152,1394,1.2,0.83,1,12,0.9991,432.00,4,3,0.2
153,1395,1.2,0.83,1,12,0.9994,432.00,4,3,0.2
154,1396,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
155,1397,1.2,0.83,1,12,0.9994,432.00,4,3,0.2
156,1398,1.2,0.83,1,11,0.9989,396.00,4,3,0.2
157,1399,1.2,0.83,1,21,0.9992,756.00,4,3,0.2
158,1400,1.2,0.83,1,13,0.9992,468.00,4,3,0.2
159,1401,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
160,1402,1.2,0.83,1,11,0.9993,396.00,4,3,0.2
161,1403,1.2,0.83,1,22,0.9995,792.00,4,3,0.2
162,1404,1.2,0.83,1,11,0.9992,396.00,4,3,0.2
163,1405,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
164,1406,1.2,0.83,1,12,0.9994,432.00,4,3,0.2
165,1407,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
166,1408,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
167,1409,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
168,1410,1.2,0.83,1,11,0.9995,396.00,4,3,0.2
169,1411,1.2,0.83,1,12,0.9991,432.00,4,3,0.2
170,1412,1.2,0.83,1,12,0.9991,432.00,4,3,0.2
171,1413,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
172,1414,1.2,0.83,1,12,0.9992,432.00,4,3,0.2
173,1415,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
174,1416,1.2,0.83,1,10,0.9990,360.00,4,3,0.2
175,1417,1.2,0.83,1,12,0.9991,432.00,4,3,0.2
176,1418,1.2,0.83,1,11,0.9993,396.00,4,3,0.2
177,1419,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
178,1420,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
179,1421,1.2,0.83,1,12,0.9994,432.00,4,3,0.2
180,1422,1.2,0.83,1,11,0.9992,396.00,4,3,0.2
181,1423,1.2,0.83,1,11,0.9992,396.00,4,3,0.2
182,1424,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
183,1425,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
184,1426,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
185,1427,1.2,0.83,1,11,0.9990,396.00,4,3,0.2
186,1428,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
187,1429,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
188,1430,1.2,0.83,1,11,0.9995,396.00,4,3,0.2
189,1431,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
190,1432,1.2,0.83,1,11,0.9992,396.00,4,3,0.2
191,1433,1.2,0.83,1,11,0.9995,396.00,4,3,0.2
192,1434,1.2,0.83,1,12,0.9990,432.00,4,3,0.2
193,1435,1.2,0.83,1,13,0.9992,468.00,4,3,0.2
194,1436,1.2,0.83,1,10,0.9990,360.00,4,3,0.2
195,1437,1.2,0.83,1,10,0.9992,360.00,4,3,0.2
196,1438,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
197,1439,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
198,1440,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
199,1441,1.2,0.83,1,11,0.9991,396.00,4,3,0.2
0,1342,1.3,0.77,1,24,0.9995,864.00,4,3,0.2
1,1343,1.3,0.77,1,11,0.9991,396.00,4,3,0.2
2,1344,1.3,0.77,1,12,0.9991,432.00,4,3,0.2
3,1345,1.3,0.77,1,12,0.9995,432.00,4,3,0.2
4,1346,1.3,0.77,1,13,0.9989,468.00,4,3,0.2
5,1347,1.3,0.77,1,10,0.9992,360.00,4,3,0.2
6,1348,1.3,0.77,1,17,0.9992,612.00,4,3,0.2
7,1349,1.3,0.77,1,12,0.9994,432.00,4,3,0.2
8,1350,1.3,0.77,1,11,0.9990,396.00,4,3,0.2
9,1351,1.3,0.77,1,18,0.9991,648.00,4,3,0.2
10,1352,1.3,0.77,1,11,0.9991,396.00,4,3,0.2
11,1353,1.3,0.77,1,13,0.9992,468.00,4,3,0.2
12,1354,1.3,0.77,1,10,0.9992,360.00,4,3,0.2
13,1355,1.3,0.77,1,12,0.9991,432.00,4,3,0.2
14,1356,1.3,0.77,1,11,0.9991,396.00,4,3,0.2
15,1357,1.3,0.77,1,17,0.9992,612.00,4,3,0.2
16,1358,1.3,0.77,1,12,0.9992,432.00,4,3,0.2
17,1359,1.3,0.77,1,11,0.9991,396.00,4,3,0.2
18,1360,1.3,0.77,1,11,0.9992,396.00,4,3,0.2
19,1361,1.3,0.77,1,11,0.9543,396.00,4,3,0.2
20,1362,1.3,0.77,1,11,0.9991,396.00,4,3,0.2
21,1363,1.3,0.77,1,10,0.9992,360.00,4,3,0.2
22,1364,1.3,0.77,1,12,0.9991,432.00,4,3,0.2
23,1365,1.3,0.77,1,10,0.9992,360.00,4,3,0.2
24,1366,1.3,0.77,1,11,0.9993,396.00,4,3,0.2
25,1367,1.3,0.77,1,10,0.9992,360.00,4,3,0.2
26,1368,1.3,0.77,1,12,0.9993,432.00,4,3,0.2
27,1369,1.3,0.77,1,21,0.9990,756.00,4,3,0.2
28,1370,1.3,0.77,1,17,0.9990,612.00,4,3,0.2
29,1371,1.3,0.77,1,11,0.9990,396.00,4,3,0.2
30,1372,1.3,0.77,1,12,0.9990,432.00,4,3,0.2
31,1373,1.3,0.77,1,11,0.9992,396.00,4,3,0.2
32,1374,1.3,0.77,1,18,0.9990,648.00,4,3,0.2
33,1375,1.3,0.77,1,11,0.9991,396.00,4,3,0.2
34,1376,1.3,0.77,1,12,0.9995,432.00,4,3,0.2
35,1377,1.3,0.77,1,12,0.9993,432.00,4,3,0.2
36,1378,1.3,0.77,1,12,0.9991,432.00,4,3,0.2
37,1379,1.3,0.77,1,10,0.9991,360.00,4,3,0.2
38,1380,1.3,0.77,1,11,0.9991,396.00,4,3,0.2
39,1381,1.3,0.77,1,11,0.9991,396.00,4,3,0.2
40,1382,1.3,0.77,1,10,0.9991,360.00,4,3,0.2
41,1383,1.3,0.77,1,10,0.9992,360.00,4,3,0.2
42,1384,1.3,0.77,1,13,0.9995,468.00,4,3,0.2
43,1385,1.3,0.77,1,12,0.9992,432.00,4,3,0.2
44,1386,1.3,0.77,1,19,0.9992,684.00,4,3,0.2
45,1387,1.3,0.77,1,12,0.9993,432.00,4,3,0.2
46,1388,1.3,0.77,1,11,0.9991,396.00,4,3,0.2
47,1389,1.3,0.77,1,17,0.9995,612.00,4,3,0.2
48,1390,1.3,0.77,1,10,0.9990,360.00,4,3,0.2
49,1391,1.3,0.77,1,11,0.9991,396.00,4,3,0.2
50,1392,1.3,0.77,1,11,0.9990,396.00,4,3,0.2
51,1393,1.3,0.77,1,12,0.9993,432.00,4,3,0.2
52,1394,1.3,0.77,1,13,0.9992,468.00,4,3,0.2
53,1395,1.3,0.77,1,12,0.9994,432.00,4,3,0.2
54,1396,1.3,0.77,1,11,0.9991,396.00,4,3,0.2
55,1397,1.3,0.77,1,9,0.9921,324.00,4,3,0.2
