trial,trial_seed,sigma,snr,success,steps,final_confidence,rcp,active_cells,weight_scale,R,T
7,749,0.7,1.43,0,50,0.5779,1800.00,4,0.05,3,0.2
8,750,0.7,1.43,0,50,0.7695,1800.00,4,0.05,3,0.2
9,751,0.7,1.43,0,50,0.6278,1800.00,4,0.05,3,0.2
10,752,0.7,1.43,0,50,0.4588,1800.00,4,0.05,3,0.2
11,753,0.7,1.43,0,50,0.5805,1800.00,4,0.05,3,0.2
12,754,0.7,1.43,0,50,0.8015,1800.00,4,0.05,3,0.2
13,755,0.7,1.43,0,50,0.5646,1800.00,4,0.05,3,0.2
14,756,0.7,1.43,0,50,0.6653,1800.00,4,0.05,3,0.2
15,757,0.7,1.43,0,50,0.3923,1800.00,4,0.05,3,0.2
16,758,0.7,1.43,0,50,0.6187,1800.00,4,0.05,3,0.2
17,759,0.7,1.43,0,50,0.4304,1800.00,4,0.05,3,0.2
18,760,0.7,1.43,0,50,0.7277,1800.00,4,0.05,3,0.2
19,761,0.7,1.43,0,50,0.5562,1800.00,4,0.05,3,0.2
0,842,0.8,1.25,0,50,0.5936,1800.00,4,0.05,3,0.2
1,843,0.8,1.25,0,50,0.7733,1800.00,4,0.05,3,0.2
2,844,0.8,1.25,0,50,0.5786,1800.00,4,0.05,3,0.2
3,845,0.8,1.25,0,50,0.5367,1800.00,4,0.05,3,0.2
4,846,0.8,1.25,0,50,0.7001,1800.00,4,0.05,3,0.2
5,847,0.8,1.25,0,50,0.4032,1800.00,4,0.05,3,0.2
6,848,0.8,1.25,0,50,0.6139,1800.00,4,0.05,3,0.2
7,849,0.8,1.25,0,50,0.4616,1800.00,4,0.05,3,0.2
8,850,0.8,1.25,0,50,0.5078,1800.00,4,0.05,3,0.2
9,851,0.8,1.25,0,50,0.4596,1800.00,4,0.05,3,0.2
10,852,0.8,1.25,0,50,0.5450,1800.00,4,0.05,3,0.2
11,853,0.8,1.25,0,50,0.4975,1800.00,4,0.05,3,0.2
12,854,0.8,1.25,0,50,0.7418,1800.00,4,0.05,3,0.2
13,855,0.8,1.25,0,50,0.5028,1800.00,4,0.05,3,0.2
14,856,0.8,1.25,0,50,0.5846,1800.00,4,0.05,3,0.2
15,857,0.8,1.25,0,50,0.6499,1800.00,4,0.05,3,0.2
16,858,0.8,1.25,0,50,0.5939,1800.00,4,0.05,3,0.2
17,859,0.8,1.25,0,50,0.5030,1800.00,4,0.05,3,0.2
18,860,0.8,1.25,0,50,0.8706,1800.00,4,0.05,3,0.2
19,861,0.8,1.25,0,50,0.6091,1800.00,4,0.05,3,0.2
0,942,0.9,1.11,0,50,0.4999,1800.00,4,0.05,3,0.2
1,943,0.9,1.11,0,50,0.5651,1800.00,4,0.05,3,0.2
2,944,0.9,1.11,0,50,0.5896,1800.00,4,0.05,3,0.2
3,945,0.9,1.11,0,50,0.5362,1800.00,4,0.05,3,0.2
4,946,0.9,1.11,0,50,0.5659,1800.00,4,0.05,3,0.2
5,947,0.9,1.11,0,50,0.4873,1800.00,4,0.05,3,0.2
6,948,0.9,1.11,0,50,0.4616,1800.00,4,0.05,3,0.2
7,949,0.9,1.11,0,50,0.4771,1800.00,4,0.05,3,0.2
8,950,0.9,1.11,0,50,0.4033,1800.00,4,0.05,3,0.2
9,951,0.9,1.11,0,50,0.5166,1800.00,4,0.05,3,0.2
10,952,0.9,1.11,0,50,0.4763,1800.00,4,0.05,3,0.2
11,953,0.9,1.11,0,50,0.7037,1800.00,4,0.05,3,0.2
12,954,0.9,1.11,0,50,0.5372,1800.00,4,0.05,3,0.2
13,955,0.9,1.11,0,50,0.5552,1800.00,4,0.05,3,0.2
14,956,0.9,1.11,0,50,0.4299,1800.00,4,0.05,3,0.2
15,957,0.9,1.11,0,50,0.4888,1800.00,4,0.05,3,0.2
16,958,0.9,1.11,0,50,0.4625,1800.00,4,0.05,3,0.2
17,959,0.9,1.11,0,50,0.5190,1800.00,4,0.05,3,0.2
18,960,0.9,1.11,0,50,0.6914,1800.00,4,0.05,3,0.2
19,961,0.9,1.11,0,50,0.4978,1800.00,4,0.05,3,0.2
0,1042,1.0,1.00,0,50,0.6101,1800.00,4,0.05,3,0.2
1,1043,1.0,1.00,0,50,0.5065,1800.00,4,0.05,3,0.2
2,1044,1.0,1.00,0,50,0.4846,1800.00,4,0.05,3,0.2
3,1045,1.0,1.00,0,50,0.5065,1800.00,4,0.05,3,0.2
4,1046,1.0,1.00,0,50,0.5335,1800.00,4,0.05,3,0.2
5,1047,1.0,1.00,0,50,0.6379,1800.00,4,0.05,3,0.2
6,1048,1.0,1.00,0,50,0.4720,1800.00,4,0.05,3,0.2
7,1049,1.0,1.00,0,50,0.4256,1800.00,4,0.05,3,0.2
8,1050,1.0,1.00,0,50,0.6220,1800.00,4,0.05,3,0.2
9,1051,1.0,1.00,0,50,0.4574,1800.00,4,0.05,3,0.2
10,1052,1.0,1.00,0,50,0.7439,1800.00,4,0.05,3,0.2
11,1053,1.0,1.00,0,50,0.6503,1800.00,4,0.05,3,0.2
12,1054,1.0,1.00,0,50,0.4876,1800.00,4,0.05,3,0.2
13,1055,1.0,1.00,0,50,0.5644,1800.00,4,0.05,3,0.2
14,1056,1.0,1.00,0,50,0.5197,1800.00,4,0.05,3,0.2
15,1057,1.0,1.00,0,50,0.5150,1800.00,4,0.05,3,0.2
16,1058,1.0,1.00,0,50,0.6132,1800.00,4,0.05,3,0.2
17,1059,1.0,1.00,0,50,0.7665,1800.00,4,0.05,3,0.2
18,1060,1.0,1.00,0,50,0.8006,1800.00,4,0.05,3,0.2
19,1061,1.0,1.00,0,50,0.5577,1800.00,4,0.05,3,0.2
0,1142,1.1,0.91,0,50,0.5448,1800.00,4,0.05,3,0.2
1,1143,1.1,0.91,0,50,0.5768,1800.00,4,0.05,3,0.2
2,1144,1.1,0.91,0,50,0.5123,1800.00,4,0.05,3,0.2
3,1145,1.1,0.91,0,50,0.5490,1800.00,4,0.05,3,0.2
4,1146,1.1,0.91,0,50,0.6137,1800.00,4,0.05,3,0.2
5,1147,1.1,0.91,0,50,0.4160,1800.00,4,0.05,3,0.2
6,1148,1.1,0.91,0,50,0.7066,1800.00,4,0.05,3,0.2
7,1149,1.1,0.91,0,50,0.5642,1800.00,4,0.05,3,0.2
8,1150,1.1,0.91,0,50,0.5091,1800.00,4,0.05,3,0.2
9,1151,1.1,0.91,0,50,0.6127,1800.00,4,0.05,3,0.2
10,1152,1.1,0.91,0,50,0.5506,1800.00,4,0.05,3,0.2
11,1153,1.1,0.91,0,50,0.5208,1800.00,4,0.05,3,0.2
12,1154,1.1,0.91,0,50,0.7643,1800.00,4,0.05,3,0.2
13,1155,1.1,0.91,0,50,0.5103,1800.00,4,0.05,3,0.2
14,1156,1.1,0.91,0,50,0.4983,1800.00,4,0.05,3,0.2
15,1157,1.1,0.91,0,50,0.7451,1800.00,4,0.05,3,0.2
16,1158,1.1,0.91,0,50,0.5150,1800.00,4,0.05,3,0.2
17,1159,1.1,0.91,0,50,0.6927,1800.00,4,0.05,3,0.2
18,1160,1.1,0.91,0,50,0.5395,1800.00,4,0.05,3,0.2
19,1161,1.1,0.91,0,50,0.6657,1800.00,4,0.05,3,0.2
0,1242,1.2,0.83,0,50,0.5351,1800.00,4,0.05,3,0.2
1,1243,1.2,0.83,0,50,0.4968,1800.00,4,0.05,3,0.2
2,1244,1.2,0.83,0,50,0.4718,1800.00,4,0.05,3,0.2
3,1245,1.2,0.83,0,50,0.4156,1800.00,4,0.05,3,0.2
4,1246,1.2,0.83,0,50,0.5271,1800.00,4,0.05,3,0.2
5,1247,1.2,0.83,0,50,0.5307,1800.00,4,0.05,3,0.2
6,1248,1.2,0.83,0,50,0.4563,1800.00,4,0.05,3,0.2
7,1249,1.2,0.83,0,50,0.4890,1800.00,4,0.05,3,0.2
8,1250,1.2,0.83,0,50,0.7148,1800.00,4,0.05,3,0.2
9,1251,1.2,0.83,0,50,0.4600,1800.00,4,0.05,3,0.2
10,1252,1.2,0.83,0,50,0.5341,1800.00,4,0.05,3,0.2
11,1253,1.2,0.83,0,50,0.5049,1800.00,4,0.05,3,0.2
12,1254,1.2,0.83,0,50,0.6398,1800.00,4,0.05,3,0.2
13,1255,1.2,0.83,0,50,0.6356,1800.00,4,0.05,3,0.2
14,1256,1.2,0.83,0,50,0.7619,1800.00,4,0.05,3,0.2
15,1257,1.2,0.83,0,50,0.6628,1800.00,4,0.05,3,0.2
16,1258,1.2,0.83,0,50,0.5339,1800.00,4,0.05,3,0.2
17,1259,1.2,0.83,0,50,0.4896,1800.00,4,0.05,3,0.2
18,1260,1.2,0.83,0,50,0.6279,1800.00,4,0.05,3,0.2
19,1261,1.2,0.83,0,50,0.6261,1800.00,4,0.05,3,0.2
0,1342,1.3,0.77,0,50,0.5641,1800.00,4,0.05,3,0.2
1,1343,1.3,0.77,0,50,0.7474,1800.00,4,0.05,3,0.2
2,1344,1.3,0.77,0,50,0.4651,1800.00,4,0.05,3,0.2
3,1345,1.3,0.77,0,50,0.7944,1800.00,4,0.05,3,0.2
4,1346,1.3,0.77,0,50,0.6590,1800.00,4,0.05,3,0.2
5,1347,1.3,0.77,0,50,0.8093,1800.00,4,0.05,3,0.2
6,1348,1.3,0.77,0,50,0.4945,1800.00,4,0.05,3,0.2
7,1349,1.3,0.77,0,50,0.8084,1800.00,4,0.05,3,0.2
8,1350,1.3,0.77,0,50,0.6714,1800.00,4,0.05,3,0.2
9,1351,1.3,0.77,0,50,0.6103,1800.00,4,0.05,3,0.2
10,1352,1.3,0.77,0,50,0.6669,1800.00,4,0.05,3,0.2
11,1353,1.3,0.77,0,50,0.7505,1800.00,4,0.05,3,0.2
12,1354,1.3,0.77,0,50,0.7803,1800.00,4,0.05,3,0.2
13,1355,1.3,0.77,0,50,0.5055,1800.00,4,0.05,3,0.2
14,1356,1.3,0.77,0,50,0.5353,1800.00,4,0.05,3,0.2
15,1357,1.3,0.77,0,50,0.4784,1800.00,4,0.05,3,0.2
16,1358,1.3,0.77,0,50,0.4397,1800.00,4,0.05,3,0.2
17,1359,1.3,0.77,0,50,0.5317,1800.00,4,0.05,3,0.2
18,1360,1.3,0.77,0,50,0.7789,1800.00,4,0.05,3,0.2
19,1361,1.3,0.77,0,50,0.5257,1800.00,4,0.05,3,0.2
0,1442,1.4,0.71,0,50,0.6877,1800.00,4,0.05,3,0.2
1,1443,1.4,0.71,0,50,0.5787,1800.00,4,0.05,3,0.2
2,1444,1.4,0.71,0,50,0.8050,1800.00,4,0.05,3,0.2
3,1445,1.4,0.71,0,50,0.7342,1800.00,4,0.05,3,0.2
4,1446,1.4,0.71,0,50,0.7270,1800.00,4,0.05,3,0.2
5,1447,1.4,0.71,0,50,0.5295,1800.00,4,0.05,3,0.2
6,1448,1.4,0.71,0,50,0.6866,1800.00,4,0.05,3,0.2
7,1449,1.4,0.71,0,50,0.6003,1800.00,4,0.05,3,0.2
8,1450,1.4,0.71,0,50,0.6226,1800.00,4,0.05,3,0.2
9,1451,1.4,0.71,0,50,0.5016,1800.00,4,0.05,3,0.2
10,1452,1.4,0.71,0,50,0.5897,1800.00,4,0.05,3,0.2
11,1453,1.4,0.71,0,50,0.4438,1800.00,4,0.05,3,0.2
12,1454,1.4,0.71,0,50,0.4383,1800.00,4,0.05,3,0.2
13,1455,1.4,0.71,0,50,0.5478,1800.00,4,0.05,3,0.2
14,1456,1.4,0.71,0,50,0.6401,1800.00,4,0.05,3,0.2
15,1457,1.4,0.71,0,50,0.7410,1800.00,4,0.05,3,0.2
16,1458,1.4,0.71,0,50,0.8877,1800.00,4,0.05,3,0.2
17,1459,1.4,0.71,0,50,0.5684,1800.00,4,0.05,3,0.2
18,1460,1.4,0.71,0,50,0.5077,1800.00,4,0.05,3,0.2
19,1461,1.4,0.71,0,50,0.5863,1800.00,4,0.05,3,0.2
0,1542,1.5,0.67,0,50,0.5026,1800.00,4,0.05,3,0.2
1,1543,1.5,0.67,0,50,0.5328,1800.00,4,0.05,3,0.2
2,1544,1.5,0.67,0,50,0.7338,1800.00,4,0.05,3,0.2
3,1545,1.5,0.67,0,50,0.6231,1800.00,4,0.05,3,0.2
4,1546,1.5,0.67,0,50,0.5057,1800.00,4,0.05,3,0.2
5,1547,1.5,0.67,0,50,0.6329,1800.00,4,0.05,3,0.2
6,1548,1.5,0.67,0,50,0.5352,1800.00,4,0.05,3,0.2
7,1549,1.5,0.67,0,50,0.5714,1800.00,4,0.05,3,0.2
8,1550,1.5,0.67,0,50,0.5717,1800.00,4,0.05,3,0.2
9,1551,1.5,0.67,0,50,0.6399,1800.00,4,0.05,3,0.2
10,1552,1.5,0.67,0,50,0.5222,1800.00,4,0.05,3,0.2
11,1553,1.5,0.67,0,50,0.3856,1800.00,4,0.05,3,0.2
12,1554,1.5,0.67,0,50,0.5065,1800.00,4,0.05,3,0.2
13,1555,1.5,0.67,0,50,0.7302,1800.00,4,0.05,3,0.2
14,1556,1.5,0.67,0,50,0.6733,1800.00,4,0.05,3,0.2
15,1557,1.5,0.67,0,50,0.3805,1800.00,4,0.05,3,0.2
16,1558,1.5,0.67,0,50,0.6868,1800.00,4,0.05,3,0.2
17,1559,1.5,0.67,0,50,0.5049,1800.00,4,0.05,3,0.2
18,1560,1.5,0.67,0,50,0.7157,1800.00,4,0.05,3,0.2
19,1561,1.5,0.67,0,50,0.7021,1800.00,4,0.05,3,0.2
0,1642,1.6,0.62,0,50,0.5855,1800.00,4,0.05,3,0.2
1,1643,1.6,0.62,0,50,0.5356,1800.00,4,0.05,3,0.2
2,1644,1.6,0.62,0,50,0.6497,1800.00,4,0.05,3,0.2
3,1645,1.6,0.62,0,50,0.4101,1800.00,4,0.05,3,0.2
4,1646,1.6,0.62,0,50,0.5786,1800.00,4,0.05,3,0.2
5,1647,1.6,0.62,0,50,0.5688,1800.00,4,0.05,3,0.2
6,1648,1.6,0.62,0,50,0.6039,1800.00,4,0.05,3,0.2
7,1649,1.6,0.62,0,50,0.4273,1800.00,4,0.05,3,0.2
8,1650,1.6,0.62,0,50,0.6044,1800.00,4,0.05,3,0.2
9,1651,1.6,0.62,0,50,0.4649,1800.00,4,0.05,3,0.2
10,1652,1.6,0.62,0,50,0.5687,1800.00,4,0.05,3,0.2
11,1653,1.6,0.62,0,50,0.6489,1800.00,4,0.05,3,0.2
12,1654,1.6,0.62,0,50,0.6928,1800.00,4,0.05,3,0.2
13,1655,1.6,0.62,0,50,0.5154,1800.00,4,0.05,3,0.2
14,1656,1.6,0.62,0,50,0.7631,1800.00,4,0.05,3,0.2
15,1657,1.6,0.62,0,50,0.5250,1800.00,4,0.05,3,0.2
16,1658,1.6,0.62,0,50,0.5096,1800.00,4,0.05,3,0.2
17,1659,1.6,0.62,0,50,0.5218,1800.00,4,0.05,3,0.2
18,1660,1.6,0.62,0,50,0.7326,1800.00,4,0.05,3,0.2
19,1661,1.6,0.62,0,50,0.5296,1800.00,4,0.05,3,0.2
0,1742,1.7,0.59,0,50,0.4915,1800.00,4,0.05,3,0.2
1,1743,1.7,0.59,0,50,0.6050,1800.00,4,0.05,3,0.2
2,1744,1.7,0.59,0,50,0.5274,1800.00,4,0.05,3,0.2
3,1745,1.7,0.59,0,50,0.4974,1800.00,4,0.05,3,0.2
4,1746,1.7,0.59,0,50,0.4758,1800.00,4,0.05,3,0.2
5,1747,1.7,0.59,0,50,0.4180,1800.00,4,0.05,3,0.2
6,1748,1.7,0.59,0,50,0.5675,1800.00,4,0.05,3,0.2
7,1749,1.7,0.59,0,50,0.6767,1800.00,4,0.05,3,0.2
8,1750,1.7,0.59,0,50,0.4700,1800.00,4,0.05,3,0.2
9,1751,1.7,0.59,0,50,0.5122,1800.00,4,0.05,3,0.2
10,1752,1.7,0.59,0,50,0.5875,1800.00,4,0.05,3,0.2
11,1753,1.7,0.59,0,50,0.5153,1800.00,4,0.05,3,0.2
12,1754,1.7,0.59,0,50,0.3744,1800.00,4,0.05,3,0.2
13,1755,1.7,0.59,0,50,0.5806,1800.00,4,0.05,3,0.2
14,1756,1.7,0.59,0,50,0.5235,1800.00,4,0.05,3,0.2
15,1757,1.7,0.59,0,50,0.5110,1800.00,4,0.05,3,0.2
16,1758,1.7,0.59,0,50,0.5023,1800.00,4,0.05,3,0.2
17,1759,1.7,0.59,0,50,0.5686,1800.00,4,0.05,3,0.2
18,1760,1.7,0.59,0,50,0.6535,1800.00,4,0.05,3,0.2
19,1761,1.7,0.59,0,50,0.6067,1800.00,4,0.05,3,0.2
0,1842,1.8,0.56,0,50,0.6347,1800.00,4,0.05,3,0.2
1,1843,1.8,0.56,0,50,0.5323,1800.00,4,0.05,3,0.2
2,1844,1.8,0.56,0,50,0.5146,1800.00,4,0.05,3,0.2
3,1845,1.8,0.56,0,50,0.4419,1800.00,4,0.05,3,0.2
4,1846,1.8,0.56,0,50,0.7127,1800.00,4,0.05,3,0.2
5,1847,1.8,0.56,0,50,0.4846,1800.00,4,0.05,3,0.2
6,1848,1.8,0.56,0,50,0.6150,1800.00,4,0.05,3,0.2
7,1849,1.8,0.56,0,50,0.5620,1800.00,4,0.05,3,0.2
8,1850,1.8,0.56,0,50,0.5160,1800.00,4,0.05,3,0.2
9,1851,1.8,0.56,0,50,0.5202,1800.00,4,0.05,3,0.2
10,1852,1.8,0.56,0,50,0.7451,1800.00,4,0.05,3,0.2
11,1853,1.8,0.56,0,50,0.5179,1800.00,4,0.05,3,0.2
12,1854,1.8,0.56,0,50,0.5671,1800.00,4,0.05,3,0.2
13,1855,1.8,0.56,0,50,0.5031,1800.00,4,0.05,3,0.2
14,1856,1.8,0.56,0,50,0.7834,1800.00,4,0.05,3,0.2
15,1857,1.8,0.56,0,50,0.6723,1800.00,4,0.05,3,0.2
16,1858,1.8,0.56,0,50,0.5042,1800.00,4,0.05,3,0.2
17,1859,1.8,0.56,0,50,0.3963,1800.00,4,0.05,3,0.2
18,1860,1.8,0.56,0,50,0.5027,1800.00,4,0.05,3,0.2
19,1861,1.8,0.56,0,50,0.5583,1800.00,4,0.05,3,0.2
0,1942,1.9,0.53,0,50,0.4003,1800.00,4,0.05,3,0.2
1,1943,1.9,0.53,0,50,0.7203,1800.00,4,0.05,3,0.2
2,1944,1.9,0.53,0,50,0.5026,1800.00,4,0.05,3,0.2
3,1945,1.9,0.53,0,50,0.6577,1800.00,4,0.05,3,0.2
4,1946,1.9,0.53,0,50,0.8910,1800.00,4,0.05,3,0.2
5,1947,1.9,0.53,0,50,0.5184,1800.00,4,0.05,3,0.2
6,1948,1.9,0.53,0,50,0.5266,1800.00,4,0.05,3,0.2
7,1949,1.9,0.53,0,50,0.7335,1800.00,4,0.05,3,0.2
8,1950,1.9,0.53,0,50,0.5200,1800.00,4,0.05,3,0.2
9,1951,1.9,0.53,0,50,0.6234,1800.00,4,0.05,3,0.2
10,1952,1.9,0.53,0,50,0.5632,1800.00,4,0.05,3,0.2
11,1953,1.9,0.53,0,50,0.6298,1800.00,4,0.05,3,0.2
12,1954,1.9,0.53,0,50,0.6161,1800.00,4,0.05,3,0.2
13,1955,1.9,0.53,0,50,0.5732,1800.00,4,0.05,3,0.2
14,1956,1.9,0.53,0,50,0.6346,1800.00,4,0.05,3,0.2
15,1957,1.9,0.53,0,50,0.5249,1800.00,4,0.05,3,0.2
16,1958,1.9,0.53,0,50,0.5044,1800.00,4,0.05,3,0.2
17,1959,1.9,0.53,0,50,0.6491,1800.00,4,0.05,3,0.2
18,1960,1.9,0.53,0,50,0.5255,1800.00,4,0.05,3,0.2
19,1961,1.9,0.53,0,50,0.6986,1800.00,4,0.05,3,0.2
0,2042,2.0,0.50,0,50,0.5204,1800.00,4,0.05,3,0.2
1,2043,2.0,0.50,0,50,0.5439,1800.00,4,0.05,3,0.2
2,2044,2.0,0.50,0,50,0.5306,1800.00,4,0.05,3,0.2
3,2045,2.0,0.50,0,50,0.5037,1800.00,4,0.05,3,0.2
4,2046,2.0,0.50,0,50,0.6298,1800.00,4,0.05,3,0.2
5,2047,2.0,0.50,0,50,0.5008,1800.00,4,0.05,3,0.2
6,2048,2.0,0.50,0,50,0.5137,1800.00,4,0.05,3,0.2
7,2049,2.0,0.50,0,50,0.5170,1800.00,4,0.05,3,0.2
8,2050,2.0,0.50,0,50,0.5938,1800.00,4,0.05,3,0.2
9,2051,2.0,0.50,0,50,0.5624,1800.00,4,0.05,3,0.2
10,2052,2.0,0.50,0,50,0.5750,1800.00,4,0.05,3,0.2
11,2053,2.0,0.50,0,50,0.6253,1800.00,4,0.05,3,0.2
12,2054,2.0,0.50,0,50,0.5329,1800.00,4,0.05,3,0.2
13,2055,2.0,0.50,0,50,0.7657,1800.00,4,0.05,3,0.2
14,2056,2.0,0.50,0,50,0.5805,1800.00,4,0.05,3,0.2
15,2057,2.0,0.50,0,50,0.5709,1800.00,4,0.05,3,0.2
16,2058,2.0,0.50,0,50,0.7885,1800.00,4,0.05,3,0.2
17,2059,2.0,0.50,0,50,0.6007,1800.00,4,0.05,3,0.2
18,2060,2.0,0.50,0,50,0.7022,1800.00,4,0.05,3,0.2
19,2061,2.0,0.50,0,50,0.6494,1800.00,4,0.05,3,0.2
