experiment,layout,grid,obstacle_density,sigma,weight_scale,H,direct_conn,success_rate,avg_rcp,avg_rcp_success,R,R_effective,T,active_cells,avg_conf_success,avg_final_conf,avg_sat_count_success,avg_steps,avg_steps_success,conditional_success,feasible_rate,final_confidence,max_steps,mean_best_acc,mean_best_mse,mean_detour_success,mean_path_success,mode,mode_variant,n_effective,rcp,snr,steps,success,trial,trial_seed,trials
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,432.00,0.83,12,1,21,1263,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,432.00,0.83,12,1,22,1264,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,23,1265,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,396.00,0.83,11,1,24,1266,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,432.00,0.83,12,1,25,1267,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.83,10,1,26,1268,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,612.00,0.83,17,1,27,1269,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,432.00,0.83,12,1,28,1270,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,29,1271,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,432.00,0.83,12,1,30,1272,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,612.00,0.83,17,1,31,1273,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,0.83,10,1,32,1274,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,432.00,0.83,12,1,33,1275,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,0.83,11,1,34,1276,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,35,1277,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,36,1278,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,0.83,10,1,37,1279,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,432.00,0.83,12,1,38,1280,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,396.00,0.83,11,1,39,1281,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,396.00,0.83,11,1,40,1282,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,41,1283,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,468.00,0.83,13,1,42,1284,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,0.83,10,1,43,1285,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,612.00,0.83,17,1,44,1286,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,45,1287,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,0.83,10,1,46,1288,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,612.00,0.83,17,1,47,1289,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.83,10,1,48,1290,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.83,10,1,49,1291,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,432.00,0.83,12,1,50,1292,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,504.00,0.83,14,1,51,1293,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,0.83,11,1,52,1294,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.83,10,1,53,1295,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9987,50,,,,,wbit,wbit,1,396.00,0.83,11,1,54,1296,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,0.83,11,1,55,1297,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,432.00,0.83,12,1,56,1298,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,57,1299,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,58,1300,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,0.83,11,1,59,1301,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,60,1302,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,0.83,11,1,61,1303,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,0.83,11,1,62,1304,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,0.83,11,1,63,1305,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,612.00,0.83,17,1,64,1306,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,432.00,0.83,12,1,65,1307,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,66,1308,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,648.00,0.83,18,1,67,1309,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,68,1310,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,432.00,0.83,12,1,69,1311,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,432.00,0.83,12,1,70,1312,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,396.00,0.83,11,1,71,1313,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,396.00,0.83,11,1,72,1314,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,73,1315,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,74,1316,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,75,1317,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,468.00,0.83,13,1,76,1318,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,77,1319,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,78,1320,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,79,1321,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,80,1322,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,81,1323,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.83,10,1,82,1324,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.83,10,1,83,1325,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,432.00,0.83,12,1,84,1326,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,432.00,0.83,12,1,85,1327,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,720.00,0.83,20,1,86,1328,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,0.83,11,1,87,1329,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,88,1330,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,89,1331,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,0.83,11,1,90,1332,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,91,1333,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,396.00,0.83,11,1,92,1334,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,0.83,11,1,93,1335,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.83,11,1,94,1336,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,468.00,0.83,13,1,95,1337,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.83,10,1,96,1338,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,720.00,0.83,20,1,97,1339,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.83,10,1,98,1340,
B_noise,,,,1.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.83,10,1,99,1341,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,864.00,0.77,24,1,0,1342,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,1,1343,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,432.00,0.77,12,1,2,1344,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,432.00,0.77,12,1,3,1345,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9989,50,,,,,wbit,wbit,1,468.00,0.77,13,1,4,1346,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.77,10,1,5,1347,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,612.00,0.77,17,1,6,1348,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,432.00,0.77,12,1,7,1349,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,396.00,0.77,11,1,8,1350,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,648.00,0.77,18,1,9,1351,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,10,1352,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,468.00,0.77,13,1,11,1353,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.77,10,1,12,1354,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,432.00,0.77,12,1,13,1355,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,14,1356,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,612.00,0.77,17,1,15,1357,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,432.00,0.77,12,1,16,1358,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,17,1359,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,0.77,11,1,18,1360,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9543,50,,,,,wbit,wbit,1,396.00,0.77,11,1,19,1361,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,20,1362,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.77,10,1,21,1363,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,432.00,0.77,12,1,22,1364,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.77,10,1,23,1365,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,0.77,11,1,24,1366,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.77,10,1,25,1367,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,432.00,0.77,12,1,26,1368,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,756.00,0.77,21,1,27,1369,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,612.00,0.77,17,1,28,1370,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,396.00,0.77,11,1,29,1371,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,432.00,0.77,12,1,30,1372,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,0.77,11,1,31,1373,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,648.00,0.77,18,1,32,1374,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,33,1375,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,432.00,0.77,12,1,34,1376,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,432.00,0.77,12,1,35,1377,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,432.00,0.77,12,1,36,1378,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,0.77,10,1,37,1379,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,38,1380,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,39,1381,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,0.77,10,1,40,1382,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.77,10,1,41,1383,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,468.00,0.77,13,1,42,1384,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,432.00,0.77,12,1,43,1385,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,684.00,0.77,19,1,44,1386,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,432.00,0.77,12,1,45,1387,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,46,1388,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,612.00,0.77,17,1,47,1389,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,360.00,0.77,10,1,48,1390,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,49,1391,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,396.00,0.77,11,1,50,1392,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,432.00,0.77,12,1,51,1393,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,468.00,0.77,13,1,52,1394,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,432.00,0.77,12,1,53,1395,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,54,1396,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9921,50,,,,,wbit,wbit,1,324.00,0.77,9,1,55,1397,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9936,50,,,,,wbit,wbit,1,324.00,0.77,9,1,56,1398,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,828.00,0.77,23,1,57,1399,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,468.00,0.77,13,1,58,1400,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.77,10,1,59,1401,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,0.77,11,1,60,1402,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,792.00,0.77,22,1,61,1403,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,0.77,11,1,62,1404,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,63,1405,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,432.00,0.77,12,1,64,1406,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,65,1407,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,66,1408,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.77,10,1,67,1409,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,360.00,0.77,10,1,68,1410,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,432.00,0.77,12,1,69,1411,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,432.00,0.77,12,1,70,1412,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,71,1413,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,432.00,0.77,12,1,72,1414,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,73,1415,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,0.77,10,1,74,1416,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9987,50,,,,,wbit,wbit,1,504.00,0.77,14,1,75,1417,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,0.77,11,1,76,1418,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,77,1419,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.77,10,1,78,1420,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,432.00,0.77,12,1,79,1421,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,432.00,0.77,12,1,80,1422,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,81,1423,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9990,50,,,,,wbit,wbit,1,396.00,0.77,11,1,82,1424,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,0.77,10,1,83,1425,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.77,10,1,84,1426,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9988,50,,,,,wbit,wbit,1,396.00,0.77,11,1,85,1427,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,86,1428,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,87,1429,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,0.77,11,1,88,1430,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,89,1431,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,0.77,11,1,90,1432,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,0.77,11,1,91,1433,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,504.00,0.77,14,1,92,1434,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,504.00,0.77,14,1,93,1435,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,0.77,10,1,94,1436,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,360.00,0.77,10,1,95,1437,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,96,1438,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,97,1439,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9995,50,,,,,wbit,wbit,1,432.00,0.77,12,1,98,1440,
B_noise,,,,1.3,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,0.77,11,1,99,1441,
